Trial,pp,ID,Condition,Amp,R2PC2byPC1,BPMmode,H,q1,q2,Speed,PathLength,OscTimeProp
7,24,26,1,24.6666666666667,0.229421201649657,118.787072836867,7.39658993081977,122923.906819787,4020117.3348332,198.651837391781,12291.5315453918,0.856472348819808
7,25,27,1,43.2283464566929,0.304425872780737,69.4664768961963,6.87150733650352,35388.028009864,1530841.37314664,126.857707648234,8038.93738619825,0.750561186313856
7,26,28,1,24.6666666666667,0.145047641101436,28.1523960624675,6.56166515805865,25235.6966983509,1007953.57383945,84.4111400770152,5922.99445062821,0.322359023195701
7,27,30,1,24.6666666666667,0.437342142028744,12.2233496322651,6.61151704078232,57053.0211845487,1212924.1473063,75.1840929549489,6214.89388558263,0.396163526290729
7,28,31,1,49.5303326810176,0.39757944543551,137.026529380865,7.99616756359276,518900.045453224,12648211.4178901,401.172134484582,24641.364996886,0.969049724508537
7,29,32,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,30,33,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,31,34,1,101.428571428571,0.607971028524076,88.2636189388893,7.27637945308058,64348.7595512436,3426436.68944062,174.936665174047,11166.1841446761,0.923474593565064
7,32,35,1,96.3405088062622,0.435680746737057,72.6173601477071,7.0834726678427,50092.4971245831,2416951.32748202,162.52923522777,10788.4499785791,0.780627168219849
7,33,36,1,24.6666666666667,0.140170355409865,32.8302075350752,6.93769861501158,25951.9507902612,1973061.94194276,133.47306652062,9266.17971350162,0.587615283267457
7,34,38,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,35,39,1,24.6666666666667,0.427169132776168,81.2062481886139,7.36419001130201,104766.535405219,3951077.45472454,190.689770077851,13151.8931799948,0.840373347867557
7,36,41,1,24.6666666666667,0.318993754207689,58.9506706954765,7.3760460927143,166208.262061838,4123052.91396038,191.16224044457,14172.5737290538,0.807465482550475
7,37,46,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7,38,52,1,24.6666666666667,0.191729189332229,188.152805159502,8.37782196121519,1334469.95683052,28027177.8235605,556.653523188662,35383.3739091738,0.952491151647155
7,39,53,1,65.3033268101761,0.572112705615469,0,6.20829387461815,24833.2044696556,1092509.94096917,36.5207934112865,6774.98469396602,0.179443575266989
7,40,54,1,82.0939334637965,0.639387976125144,0,5.45521191262202,472.182608592166,100095.915732814,57.3527715624092,4828.63786062071,0
7,41,55,1,24.6666666666667,0.319970327951983,0,6.38198299675782,13735.6629861377,1468001.4271499,62.4131005095587,5280.9781023276,0.144294845641235
7,42,58,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
